creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
ErikTheElectric,"The ULTIMATE ""All You Can Eat"" Rib Eating Challenge!",https://www.youtube.com/watch?v=7oCU199ktWg,2021-05-08,mid,mixed/unknown,extreme,785434,34427,1495,,
ErikTheElectric,Eating The World's UNHEALTHIEST Bowl Of Cereal!,https://www.youtube.com/watch?v=y30XhCGXFts,2021-05-01,mid,mixed/unknown,unknown,647301,23599,1267,,
ErikTheElectric,Eating EVERYTHING On The Whataburger Menu!,https://www.youtube.com/watch?v=um9zsa1kXX8,2021-04-24,mid,burger,super extreme,891756,29328,1230,,
ErikTheElectric,Electric Eats The World | The Colossus Pizza Challenge (Episode #1),https://www.youtube.com/watch?v=zFdES7tQUnY,2021-04-17,mid,pizza,extreme,1306215,50192,2719,,
ErikTheElectric,Eating DOUBLE My Height In Subway Foot Longs!,https://www.youtube.com/watch?v=4Pdnf0hjjIY,2021-04-10,mid,mixed/unknown,unknown,635234,23820,982,,
ErikTheElectric,Eating The World's BIGGEST Chocolate Reeses Egg!,https://www.youtube.com/watch?v=RAl3ct1k4Wc,2021-04-03,mid,mixed/unknown,super extreme,481914,25614,839,,
ErikTheElectric,Eating The BIGGEST Fast Food Chicken Sandwich In America!,https://www.youtube.com/watch?v=ji4TXVNGwic,2021-03-27,mid,fried chicken,super extreme,469278,19304,1125,,
ErikTheElectric,Eating The 30 UNHEALTHIEST Foods In The World In 24 Hours!,https://www.youtube.com/watch?v=dR5R9MvOnFs,2021-03-20,mid,mixed/unknown,unknown,3083022,71632,2212,,
ErikTheElectric,"Eating 12,000+ Calories of ONLY Gold Food!",https://www.youtube.com/watch?v=UOitW49pg3w,2021-03-13,mid,mixed/unknown,extreme,400534,19218,864,,
ErikTheElectric,I Ate As Many Carbs AS POSSIBLE In 60 Minutes! (And THIS Happened),https://www.youtube.com/watch?v=n1qiTgsFm6c,2021-03-06,mid,mixed/unknown,unknown,698293,35273,1145,,
ErikTheElectric,Eating The 10 UNHEALTHIEST Secret Menu Fast Food Items!,https://www.youtube.com/watch?v=YHL9izAsKCk,2021-02-27,mid,fast food/mixed,unknown,2682852,67224,1844,,
ErikTheElectric,Retrying The ONLY Food Challenge I've Ever Failed Twice!,https://www.youtube.com/watch?v=rjwWo6i5EHg,2021-02-20,mid,mixed/unknown,extreme,1990591,74130,2246,,
ErikTheElectric,Letting My Girlfriend Choose EVERYTHING I Eat For Valentines Day!,https://www.youtube.com/watch?v=FyLzxa0iq20,2021-02-13,mid,fast food/mixed,super extreme,978961,36680,2116,,
ErikTheElectric,Eating The World's UNHEALTHIEST Tray of Nachos!,https://www.youtube.com/watch?v=bAwruoFn-qc,2021-02-06,mid,mixed/unknown,unknown,766445,29420,1349,,
ErikTheElectric,"Eating 10,000 Calories WHILE Running A Marathon!",https://www.youtube.com/watch?v=yPnP3tuqwvQ,2021-01-30,mid,mixed/unknown,super extreme,348252,17357,1002,000 calories while running a marathon; 000 calories while running a full marathon; 10000calories #marathon ; 000 calories of food while running a marathon,10000
ErikTheElectric,Eating 2x The World's Strongest Man's Diet.. in ONE DAY!,https://www.youtube.com/watch?v=5SMAkeU_tHM,2021-01-23,mid,mixed/unknown,unknown,6195515,137884,4266,,
ErikTheElectric,Eating EVERY ITEM On The McDonalds Menu!,https://www.youtube.com/watch?v=s1hOKosHX6c,2021-01-16,mid,fast food/mixed,unknown,5149460,123581,6883,,
ErikTheElectric,Trying To Eat 15 DAYS Worth of Protein in 1 HOUR!,https://www.youtube.com/watch?v=YmabxZ83SyU,2021-01-09,mid,mixed/unknown,unknown,2694448,68340,1762,,
ErikTheElectric,"Eating 1,000 Calories For Every Pound I Gained Over The Holidays..",https://www.youtube.com/watch?v=gucCTnApC5E,2021-01-03,mid,mixed/unknown,moderate,606190,24274,1616,000 calories for every pound i gained over the holidays; 000 calories for every pound that i gained over the holidays; 000 calories for every pound that i gained over the 2020 holiday season,1000
ErikTheElectric,Eating EVERYTHING On The Mr. Beast Burger Menu!,https://www.youtube.com/watch?v=zFfaJC8-IQw,2020-12-28,mid,burger,super extreme,1509465,66262,2204,,
ErikTheElectric,"THE 70,000 CALORIE CHALLENGE! (HOLIDAY EDITION)",https://www.youtube.com/watch?v=_E9Xyi80IyU,2020-12-22,mid,mixed/unknown,super extreme,6326481,120551,6624,000 calorie challenge; 000 calorie challenge; 000 calories in record time (48 hours) by any means possible; 000 calories in this video,70000
ErikTheElectric,Eating The World's UNHEALTHIEST Christmas Cookie!,https://www.youtube.com/watch?v=ai_xddiLGMQ,2020-12-17,mid,mixed/unknown,unknown,366536,17011,1126,,
ErikTheElectric,"15,000+ Calorie Ferrero Rocher Chocolate Challenge!",https://www.youtube.com/watch?v=xZsxUBQlUKo,2020-12-10,mid,mixed/unknown,extreme,620753,25873,1326,,
ErikTheElectric,Eating The TOP 10 MOST EXPENSIVE Fast Food Menu Items!,https://www.youtube.com/watch?v=jvW1OnMcjZE,2020-12-03,mid,fast food/mixed,super extreme,1418485,41996,1230,000 calories minimum in next week’s food challenge,15000
ErikTheElectric,"THE ULTIMATE AMERICAN THANKSGIVING CHEAT DAY! (35,000+ CALORIES)",https://www.youtube.com/watch?v=BG6memKtf5E,2020-11-25,mid,mixed/unknown,extreme,1927509,54684,1778,,
ErikTheElectric,"I Tried To Eat 20,000+ Calories & BIKE 200 Miles in One Day!",https://www.youtube.com/watch?v=EDCVgj3Y93o,2020-11-19,mid,mixed/unknown,super extreme,802929,32060,2025,10 oz each) and 4 top sirloins (6 oz each) in your first butcherbox order; 000 calories and riding 200 miles is no easy task,20000
ErikTheElectric,"12,000+ Calorie Michael Phelps Diet Challenge..DOUBLED!",https://www.youtube.com/watch?v=9zJzH32aZjY,2020-11-12,mid,mixed/unknown,super extreme,1466273,56358,2163,000 calorie michael phelps diet challenge,12000
ErikTheElectric,EPIC Food Challenge In My NEW HOUSE!,https://www.youtube.com/watch?v=XqmB4irnfXk,2020-11-05,mid,mixed/unknown,extreme,627768,27375,1262,,
ErikTheElectric,"I Tried To Eat 1,000+ Pieces of Halloween Candy in 1 HOUR!",https://www.youtube.com/watch?v=TDhBQ28Htcc,2020-10-29,mid,mixed/unknown,unknown,421948,19471,1236,1000 pieces of halloween candy in one sitting,
ErikTheElectric,I Ate The UNHEALTHIEST Death Row LAST MEAL Requests!,https://www.youtube.com/watch?v=jEwPGwvuzCE,2020-10-22,mid,mixed/unknown,unknown,667817,31945,1127,,
ErikTheElectric,The Food Challenge I NEVER Should've Tried..,https://www.youtube.com/watch?v=--vEBObrMj8,2020-10-15,mid,mixed/unknown,super extreme,2109340,65438,1830,10000calories ; 000 calories of food out of greg doucette's cookbook,10000
ErikTheElectric,The ULTIMATE Dragon Ball Z Calorie Challenge!,https://www.youtube.com/watch?v=G1TWcXNUW_E,2020-10-08,mid,mixed/unknown,super extreme,568936,29043,1721,000 calories of food,13000
ErikTheElectric,I Tried To Eat EVERY PIZZA On The Dominos Menu!,https://www.youtube.com/watch?v=MtY6rZbqlU4,2020-10-01,mid,pizza,super extreme,2763334,84336,3082,000 calories,20000
ErikTheElectric,"I Ate 5,000 Calories of Donuts Every Day FOR A WEEK! (And THIS happened!)",https://www.youtube.com/watch?v=7ZcY0SLPODM,2020-09-23,mid,dessert/sweets,extreme,1569561,46461,2676,000 calories of donuts every day for a week; 000 calories of donuts a day for a week; 000 calories of donuts every day for an entire week,5000
ErikTheElectric,The ULTIMATE Travis Scott McDonalds Meal Challenge!,https://www.youtube.com/watch?v=k8xxuImgRpE,2020-09-15,mid,mixed/unknown,extreme,673450,28297,1230,,
ErikTheElectric,"I Tried To Eat 10,000 Calories of Fruit in ONE HOUR!",https://www.youtube.com/watch?v=rRBPkL4wAV8,2020-09-09,mid,mixed/unknown,super extreme,681826,28518,1362,000 calories of fruit in one hour; 000 calories of fruit in one hour; 000 calories of fruit,10000
ErikTheElectric,"I Ate 27,000 CALORIES For My 27th BIRTHDAY!",https://www.youtube.com/watch?v=M12L25VIIp0,2020-09-01,mid,mixed/unknown,super extreme,2270740,68941,4162,000 calories for my 27th birthday; 000 calories for my 27th birthday; 700 calories,27000
ErikTheElectric,Eating the TOP 10 HIGHEST CALORIE Fast Food Items!,https://www.youtube.com/watch?v=9Ya6suCRDpE,2020-08-26,mid,mixed/unknown,extreme,2787947,76799,2572,,
ErikTheElectric,I Ate The WORLD'S BIGGEST Bowl of CINNAMON TOAST CRUNCH!,https://www.youtube.com/watch?v=yvoT_BzUvbs,2020-08-20,mid,mixed/unknown,super extreme,546763,24125,1718,,
ErikTheElectric,"I Tried To EAT and BURN 10,000 Calories in 24 HOURS!",https://www.youtube.com/watch?v=GoL3Uj3yjqs,2020-08-13,mid,mixed/unknown,super extreme,2087975,80834,2715,000 calories in 24 hours; 000 calories in 24 hours; 10000calories ; 000 calories… while also burning calories in the same 24 hour span,10000
ErikTheElectric,I Ate The World's UNHEALTHIEST Ice Cream Sundae!,https://www.youtube.com/watch?v=qHsIlm2P2Qo,2020-08-06,mid,mixed/unknown,unknown,1981966,73855,4353,,
ErikTheElectric,"I HAD To Eat 1,000 Calories EVERY TIME I Missed a Free Throw!",https://www.youtube.com/watch?v=nY2h4LM9uWY,2020-07-30,mid,mixed/unknown,moderate,482132,21830,1689,000 calories every time i missed a free throw; 000 calories every time i missed a free throw; 000 calories,1000
ErikTheElectric,"I Ate 5,000 Calories of McDonalds a DAY For a WEEK! (And THIS Happened)",https://www.youtube.com/watch?v=QhTi4zJRlbk,2020-07-23,mid,mixed/unknown,extreme,4264885,122498,5950,000 calories of mcdonalds a day for a week; 000 calories of mcdonalds a day for a week; 000 calories of mcdonalds every day for an entire week,5000
ErikTheElectric,I LET FAST FOOD WORKERS PICK MY FOOD CHALLENGE!,https://www.youtube.com/watch?v=9JSa0F0MLbY,2020-07-16,mid,mixed/unknown,extreme,1267459,44632,2017,,
ErikTheElectric,I Tried To Eat THE ROCK'S HIGHEST CALORIE Cheat Meals!,https://www.youtube.com/watch?v=f-gjK32QnuU,2020-07-09,mid,mixed/unknown,extreme,4051006,127738,3566,,
ErikTheElectric,I Tried to Eat a FIFTY TOPPING PIZZA!,https://www.youtube.com/watch?v=dV9-DD1M2lM,2020-07-02,mid,pizza,large,528748,29026,1716,,
ErikTheElectric,Eating EVERYTHING I TOUCH In a Grocery Store!,https://www.youtube.com/watch?v=vCX2jJ7lFjY,2020-06-25,mid,fast food/mixed,super extreme,1828077,59172,2088,,
ErikTheElectric,HOW I Gained 30 POUNDS In ONE DAY!,https://www.youtube.com/watch?v=udFGseLWq-k,2020-06-18,mid,mixed/unknown,unknown,440085,24107,795,30 pounds in one day; 30 pounds in one day; 30lbs in one day,
ErikTheElectric,I Tried To Gain 30 POUNDS in ONE DAY!,https://www.youtube.com/watch?v=MvEer64BWa4,2020-06-11,mid,mixed/unknown,unknown,3117090,102016,5090,30 pounds in one day; 30 pounds in one day; 30 pounds in 1 day,
ErikTheElectric,The Shake Shack PIZZA BURGER Challenge!,https://www.youtube.com/watch?v=2VJx0hyPmEE,2020-06-04,mid,burger,extreme,1296079,48228,1553,,
ErikTheElectric,"I Ate Like I Was OBESE AGAIN! (23,000+ Calorie Cheat Day)",https://www.youtube.com/watch?v=Ubc8kJXl8ig,2020-05-28,mid,mixed/unknown,extreme,4327445,115540,4743,,
ErikTheElectric,THE ULTIMATE AMERICAN BBQ CHALLENGE!,https://www.youtube.com/watch?v=qwN12wbNQdE,2020-05-21,mid,mixed/unknown,extreme,3044251,71359,2563,,
ErikTheElectric,"$3,500 McDonalds Challenge..DOUBLED!",https://www.youtube.com/watch?v=reO_vv6YYpI,2020-05-15,mid,mixed/unknown,extreme,3032646,74937,3871,,
ErikTheElectric,"EATING 1,000 CALORIES EVERY TIME I BLINK!",https://www.youtube.com/watch?v=KmRma317Iao,2020-05-09,mid,mixed/unknown,moderate,583649,24741,1330,000 calories every time i blink; 000 calories every time i blink,1000
ErikTheElectric,THE WHEEL OF MISFORTUNE FOOD CHALLENGE!,https://www.youtube.com/watch?v=eoWccG0Usdc,2020-05-03,mid,mixed/unknown,extreme,334030,16004,1848,,
ErikTheElectric,Eating the WORLD'S BIGGEST SUGAR CUBE!,https://www.youtube.com/watch?v=3FGnmvfeyeA,2020-04-27,mid,mixed/unknown,super extreme,1186010,49379,4882,000 calories in one sitting of pure sugar,20000
ErikTheElectric,I tried to gain 20 POUNDS in ONE HOUR!,https://www.youtube.com/watch?v=gs1DR5imOIM,2020-04-21,mid,mixed/unknown,unknown,1099222,48903,1672,20 pounds in one hour; 20 pounds in one hour; 20 pounds in one hour,
ErikTheElectric,"GIANT 10 POUND INDIAN CURRY CHALLENGE! (10,000+ CALORIES)",https://www.youtube.com/watch?v=3EqmzOvt3-I,2020-04-15,mid,mixed/unknown,super extreme,483864,19357,1887,10 pound indian curry challenge; 10 pound indian curry challenge; 000 calorie indian food challenge in this video,10000
ErikTheElectric,THIS 100 MILE BIKE RIDE & 13K CHALLENGE GOT TO ME!,https://www.youtube.com/watch?v=qBVreITHa9U,2020-04-09,mid,mixed/unknown,super extreme,609081,24924,1449,100 calories more than the starting amount (which was 13; 000 calories),13000
ErikTheElectric,"13,000 CALORIE CHIPOTLE CHALLENGE! ($100 CHALLENGE)",https://www.youtube.com/watch?v=RngrCKgN3cU,2020-04-02,mid,mixed/unknown,super extreme,1838396,45863,1684,000 calorie chipotle challenge; 000 calorie chipotle challenge,13000
ErikTheElectric,"10,000+ CALORIE CHINESE TAKEOUT MENU CHALLENGE!",https://www.youtube.com/watch?v=yuF1164xvG0,2020-03-27,mid,fast food/mixed,extreme,1080683,33351,2107,,
ErikTheElectric,"15,000 CALORIES IN 15 MINUTES! (EPIC FOOD CHALLENGE)",https://www.youtube.com/watch?v=t-dhkPWjQ18,2020-03-21,mid,mixed/unknown,super extreme,596995,31597,1575,000 calories in 15 minutes; 000 calories in 15 minutes; 000 calories,15000
ErikTheElectric,I ATE ONLY GREEN FOOD FOR SAINT PATRICKS DAY!,https://www.youtube.com/watch?v=dx_ihCRiJ50,2020-03-16,mid,mixed/unknown,super extreme,425064,16345,1237,000 calories of craziness,10000
ErikTheElectric,"I LET MY SUBSCRIBERS PICK MY 10,000 CALORIE CHALLENGE!",https://www.youtube.com/watch?v=Rv1_2hRfnug,2020-03-11,mid,mixed/unknown,super extreme,419264,15894,1088,000 calorie challenge; 000 calorie challenge,10000
ErikTheElectric,THE ULTIMATE ENGLISH BREAKFAST CHALLENGE!,https://www.youtube.com/watch?v=qCMkjJO7jJ4,2020-03-06,mid,mixed/unknown,extreme,2287021,57458,3522,,
ErikTheElectric,"13,000+ CALORIE BAKED GOOD CHALLENGE!",https://www.youtube.com/watch?v=WPmE_-O8rrU,2020-02-29,mid,mixed/unknown,extreme,1527503,39433,1479,,
ErikTheElectric,Eating EVERYTHING In A Vending Machine!,https://www.youtube.com/watch?v=my95FauTwSw,2020-02-23,mid,fast food/mixed,super extreme,2702188,75701,2269,,
ErikTheElectric,I TRIED TO EAT EVERY DONUT AT KRISPY KREME!,https://www.youtube.com/watch?v=OZyaz7w26JY,2020-02-17,mid,dessert/sweets,unknown,1263850,37377,2164,,
ErikTheElectric,"13,000+ CALORIE BURGER KING CHALLENGE! (100$ CHALLENGE)",https://www.youtube.com/watch?v=n9znN25iQZs,2020-02-11,mid,burger,extreme,1693012,45145,2599,,
ErikTheElectric,THE KOBE BRYANT DIET CHALLENGE! (FOOD CHALLENGE TRIBUTE),https://www.youtube.com/watch?v=nOztW6SAZyI,2020-02-05,mid,mixed/unknown,extreme,580998,25075,1590,32oz grass-fed beef; 16oz kombucha ; 32oz powerade zero sugar ,
ErikTheElectric,"THE ALL AMERICAN SUPER BOWL CHEAT MEAL! (13,000+ CALORIES)",https://www.youtube.com/watch?v=05SfoMRlkzE,2020-01-31,mid,mixed/unknown,extreme,831967,26682,1414,,
ErikTheElectric,THE SUPERCHARGED IHOP MENU CHALLENGE! (MAN VS  BREAKFAST),https://www.youtube.com/watch?v=6JvmS5d6Qgg,2020-01-25,mid,fast food/mixed,extreme,512691,16953,1385,,
ErikTheElectric,"I ATE THE UNHEALTHIEST DISHES AT THE CHEESECAKE FACTORY! (18,000+ CALORIES)",https://www.youtube.com/watch?v=Ui4dgd40sYA,2020-01-20,mid,dessert/sweets,extreme,1105005,45849,1943,,
ErikTheElectric,"THE JANUARY CARB COLLECTION! (8,000+ CALORIE FOOD CHALLENGE)",https://www.youtube.com/watch?v=tk-1kf7Q8uM,2020-01-14,mid,mixed/unknown,extreme,357668,13239,972,,
ErikTheElectric,"THE PIZZA OVERLOAD CHALLENGE! (15,000+ CALORIES)",https://www.youtube.com/watch?v=i0Q3NYwadqI,2020-01-08,mid,pizza,extreme,1214038,34360,2531,,
ErikTheElectric,"THE NEW YEARS RESOLUTION DIET CHALLENGE! (10,000+ CALORIES)",https://www.youtube.com/watch?v=jr_j7h-VPYo,2020-01-02,mid,mixed/unknown,super extreme,447987,17236,1350,10000calories ,10000
ErikTheElectric,"I ATE EVERYTHING I WANTED FOR CHRISTMAS! (30,000+ CALORIE CHEAT DAY)",https://www.youtube.com/watch?v=wkUtXCZqSbc,2019-12-23,mid,fast food/mixed,super extreme,2896953,48115,2386,,
ErikTheElectric,"THE CHRISTMAS CARB COLLECTION! (8,000+ CALORIES)",https://www.youtube.com/watch?v=NtR5uBk5OEI,2019-12-18,mid,mixed/unknown,extreme,610362,19629,1055,,
ErikTheElectric,My Last Challenge...,https://www.youtube.com/watch?v=sLhOP6VnPFM,2019-12-14,mid,mixed/unknown,extreme,637238,29641,3723,,
ErikTheElectric,"THE 150 COOKIES AND MILK CHALLENGE! (13,000+ CALORIES)",https://www.youtube.com/watch?v=Wfeqx6_p0HU,2019-12-08,mid,mixed/unknown,extreme,652955,21636,1440,,
ErikTheElectric,"THE SUPERCHARGED STARBUCKS MENU CHALLENGE! (10,000+ CALORIES)",https://www.youtube.com/watch?v=io0BaTwymFA,2019-12-02,mid,fast food/mixed,super extreme,1015938,30092,1887,10000calories ,10000
ErikTheElectric,"THE ULTIMATE AMERICAN THANKSGIVING CHEAT MEAL! (16,000+ CALORIES)",https://www.youtube.com/watch?v=E6hnbcovmCk,2019-11-26,mid,mixed/unknown,extreme,788015,25485,1564,,
ErikTheElectric,"WORLD’S BIGGEST BOWL OF CHEETOS! (25,000 CALORIE FOOD CHALLENGE)",https://www.youtube.com/watch?v=VDmCvClUXEk,2019-11-21,mid,mixed/unknown,super extreme,884469,29298,1622,000 calorie food challenge) “world’s biggest bowl of cheetos; 000 calorie food challenge)“,25000
ErikTheElectric,"THE $125 FIVE GUYS MENU CHALLENGE! (11,000+ CALORIES)",https://www.youtube.com/watch?v=gDCZLyJli2k,2019-11-16,mid,fast food/mixed,extreme,1722026,43807,2135,,
ErikTheElectric,"THE ULTIMATE COLLEGE STUDENT DIET CHALLENGE! (12,000+ CALORIES)",https://www.youtube.com/watch?v=Kka9Ofm87HM,2019-11-10,mid,mixed/unknown,extreme,1256055,33983,1463,,
ErikTheElectric,"I ATE THE BIGGEST MAC N' CHEESE BURGER IN AMERICA! (10,000+ CALORIES)",https://www.youtube.com/watch?v=KjHxrOK4xnA,2019-11-04,mid,burger,super extreme,523852,16499,1086,,
ErikTheElectric,"THE HALLOWEEN CANDY OVERLOAD CHALLENGE! (13,000+ CALORIES)",https://www.youtube.com/watch?v=YfJf9VcGF64,2019-10-29,mid,mixed/unknown,extreme,461830,18554,1561,,
ErikTheElectric,"I LET MY INSTAGRAM FOLLOWERS PICK MY FOOD CHALLENGE! (12,000+ CALORIES)",https://www.youtube.com/watch?v=JH-bkfTNexs,2019-10-23,mid,mixed/unknown,super extreme,849586,26040,2811,000 calorie challenge: https://www,100000
ErikTheElectric,"I ATE EVERYTHING I WANTED FOR A DAY! (ULTIMATE 25,000 CALORIE CHEAT DAY)",https://www.youtube.com/watch?v=61MLNFjtv7E,2019-10-17,mid,fast food/mixed,super extreme,2873036,69452,3066,000 calorie cheat day) “i ate everything i wanted for a day; 000 calorie cheat day)“; 000 calorie challenge: https://www,25000
ErikTheElectric,I ATE EVERY SUB ON THE SUBWAY MENU! (FULL MENU CHALLENGE),https://www.youtube.com/watch?v=sgM1JuE2EQA,2019-10-11,mid,fast food/mixed,extreme,2612713,68497,3133,,
ErikTheElectric,I ATE THE HOTTEST CHIP IN THE WORLD! (EXTREME SPICE CHALLENGE),https://www.youtube.com/watch?v=RbpSGSHLz_0,2019-10-06,mid,mixed/unknown,super extreme,324490,12977,552,000 calorie challenge: https://www,100000
ErikTheElectric,THE UNLIMITED CALORIE CHALLENGE!,https://www.youtube.com/watch?v=gOD5n4Yb00o,2019-09-30,mid,mixed/unknown,super extreme,10185835,194710,7735,000 calorie challenge: https://www; 000 calories that i eat,100000
ErikTheElectric,"THE ULTIMATE CHEESESTEAK CHEAT MEAL CHALLENGE! (18,000+ CALORIES)",https://www.youtube.com/watch?v=vn5rvBdgIM8,2019-09-25,mid,mixed/unknown,super extreme,620204,19472,1393,9 pounds of delicious cheesesteak and fries; 000 calorie challenge: https://www,100000
ErikTheElectric,"THE $100 POPEYES MENU CHALLENGE! (12,000+ CALORIES)",https://www.youtube.com/watch?v=jtgVUjmEotA,2019-09-19,mid,fast food/mixed,super extreme,1436862,36536,2328,000 calorie challenge: https://www,100000
ErikTheElectric,"THE SUPERCHARGED TIM HORTONS MENU CHALLENGE! (10,000+ CALORIES)",https://www.youtube.com/watch?v=Udfb-yiHozo,2019-09-13,mid,fast food/mixed,super extreme,759140,21482,1764,000 calorie challenge: https://www; 10000calories #timhortonschallenge,100000
ErikTheElectric,THE BIGGEST BREAKFAST IN CANADA! (MAN VS. FOOD),https://www.youtube.com/watch?v=HHZnJwmzwZA,2019-09-07,mid,mixed/unknown,super extreme,828033,23946,1365,5lb breakfast platter turned into the biggest breakfast in canada; 000 calorie challenge: https://www,100000
